id,type,text1,text2,text3,text4,text5,notes
cargo_loading,GALLERY,Carga de mercancias,"""Todos los grandes contratos se los llevan los aduladores que se arrodillan ante los poderosos. Los llaman proveedores aprobados, clientes de los Gens, auxiliares logisticos, comerciantes fieles. Es todo lo mismo"".

""Se trata de que a nosotros, los de fuera, nos mantienen fuera, nos empujan al contrabando y a los mercados negros, presionados por las patrullas por un lado y los piratas por el otro"".",,"- un cliente, anonimo, escuchado en 'The Fusion Torch'",,
space_wreckage,GALLERY,Restos espaciales,"""No queda ya ningun lugar sin la marca de los restos de Moloch, contaminado por piel de plastico, huesos de aleacion y escamas de ceramica?""

""No queda ya ningun lugar que pueda hacerse sagrado y entregarse unicamente a la gloria del Creador?""",,,,
vacuum_colony,GALLERY,Colonia de vacio,"La habitabilidad deliberada de mundos yermos se ha considerado durante mucho tiempo uno de los signos de la verdadera civilizacion, junto con el viaje interestelar y la fusion del atomo. Un ser confinado a su pozo gravitatorio no es mas que un infante en la cuna, un mero animal sin conciencia ni control sobre su destino.",desbloqueado,"- El academico Florian Proxima, departamento de Historia del Dominio, Academia de Galatia",,
hull_breach,GALLERY,Brecha en el casco,"El fallo se remontaba a la forja. Un error, una desalineacion en el pseudocristal, un fallo que se propago hacia fuera, lo justo y necesario. Un escaneo de control de calidad estandar lo habria detectado, pero se habria clasificado como de bajo riesgo. Fueron cien ciclos de uso intensivo, maniobras bruscas, reparaciones apresuradas, inspecciones retrasadas y registros perdidos lo que convirtio el compartimento en una trampa mortal.",desbloqueado,,,
jump_point_normal,GALLERY,"Punto de salto, hacia el hiperespacio","Hay lugares donde se halla un equilibrio entre la danza de los cuerpos celestes, una mezcla de cualidades inefables para todos, excepto para aquellos absolutamente dedicados a la fisica esoterica.

Es alli donde atravesamos el velo hacia el gran y tormentoso mar mas alla de las estrellas.",,,,
jump_point_hyper,GALLERY,"Punto de salto, desde el hiperespacio","Ahora nuestros contratos han terminado, las bodegas estan llenas y listas /
Hurra, porque saltamos ahora hacia el nucleo! /
Arderemos con fuerza, con fuerza, de forma larga y constante",,,,
jump_point_wormhole,GALLERY,"Punto de salto, agujero de gusano","Entrar ahi sin saber exactamente por donde vas a salir?

Asi es como acabas siendo un poco de brillo indistinguible de la radiacion de fondo cosmica.",,,,
city_from_above,GALLERY,Ciudad desde las alturas,"""Arriesgo todo el sistema Galatia, cientos de miles de ciudadanos. Eso podria ser solo un subsector de una metropolis alla abajo"", dijo, senalando vagamente en direccion a Chicomoztoc. ""Pero"", su voz se endurecio, ""no permitire ningun ""gran experimento"" que ponga en peligro a esta gente"".",desbloqueado,,,
desert_moons_ruins,GALLERY,Ruinas de lunas deserticas,"Una antigua nave de esporas encontro Cibola en una era mas fria y humeda que su equilibrio actual, situandola dentro de los parametros de colonizacion de la nave. Mas tarde, los exploradores del Dominio hallaron un mundo agonizante poblado por una civilizacion pequena, atrasada y desesperada que se aferraba a la supervivencia.",,,,
quartermaster,GALLERY,Intendente,"""Crees que los amortiguadores inerciales te protegeran durante una maniobra de combate? Si no esta guardado, es un misil listo para destrozarte a ti y a los tres siguientes tripulantes que suban por el conducto de acceso. Quiero que este vergonzoso espectaculo se limpie antes de que termine el turno"".",desbloqueado,,,
comm_relay,GALLERY,Rele de comunicaciones,"Esta plataforma de comunicaciones utilizaba tecnologia de la era del Dominio, ya perdida, y sin embargo seguia siendo esencial para la vida civilizada en el Sector Perseano. Se ha demostrado que las hiperondas de pulso rapido, adecuadas para la transmision de datos FTL, danan el ADN, por lo que estos repetidores siempre se situaban lejos de los habitats.",,,,
abandoned_station,GALLERY,Estacion abandonada 1,"El programa de colonizacion dictaba la construccion alrededor de pozos gravitatorios clave de infraestructura orbital, que incluia muelles de reparacion, nanoforjas industriales, centros de comunicaciones, depositos de terraformacion, armerias, laboratorios de investigacion y habitaculos para criosuenos descongelados.

Mucho permanece. Mas aun esta tan roto y muerto como los avariciosos suenos del Dominio Humano.",desbloqueado,,,
abandoned_station2,GALLERY,Estacion abandonada 2,"""Hay fantasmas en las viejas orbitas; no te rias, novato. Es verdad. Los he visto... o menos visto que sentido. Dejan senales. Estatica en las comunicaciones cuando estas en lo profundo. Valvulas que se sueltan cuando no estas mirando. Herramientas que no estan donde las dejaste. Son grandes tumbas, y lo correcto es dejarlas durmiendo en frio"".",,"- Encela 'Boomer' Blackborn, espacial",,
abandoned_station3,GALLERY,Estacion abandonada,"La mayoria de las estaciones abandonadas fueron saqueadas hace mucho tiempo. Lo que queda son los cimientos despojados de un imperio caido; mastiles retorcidos, placas antigravedad agrietadas, maquinas destrozadas y juntas con fatiga termica hasta la ruina.

Algunos contrabandistas y traficantes del mercado negro usan la orbita larga y silenciosa de estas estaciones como puntos de entrega. Una docena de cadaveres y una lanzadera destrozada son el indicio, no poco comun, de un trato que ha salido mal.",,,,
jangala_station,GALLERY,Estacion Jangala,"Megaciudad en orbita, astillero y puerto; el eje de Corvus, atestado de trafico de naves estelares. Antiguos porticos de reparacion se ocultaban entre hangares industriales corroidos, a la sombra de anillos de laboratorios y modulos de soporte. Mas arriba, las bahias comerciales y los distritos de la metropolis eran custodiados por la aguja de C&C, erizada de modulos de armas.",,,,
industrial_megafacility,GALLERY,Megafacilidad industrial,"La fabricacion industrial pesada dependia de grandes nanoforjas recuperadas de las ruinas del Dominio. Sin embargo, su calidad de produccion decayo con los ciclos; la corrupcion a nanoescala provoco defectos macroscopicos crecientes. Gran parte de la produccion tenia que repararse con metodos mas rudimentarios, y mucha se desechaba para volver a usarse como materia prima refinada, aquello que las envejecidas forjas tanto ansiaban.",,,,
terran_orbit,GALLERY,Orbita de Terran,"Las especificaciones de la Corporacion de Terraformacion Eridani-Utopia proporcionan la base ""terrestre"" mas aceptada para lo que se supone es el entorno humano ideal.

Las multiples desviaciones de los entornos planetarios naturales respecto a las especificaciones pueden corregirse mediante intervencion tecnologica, incluyendo el bombardeo de asteroides de hielo, quemas orbitales, ecosistemas biomodificados, megaestructuras orbitales y otros metodos proporcionados por la EUT.",desbloqueado,,,
pirate_station,GALLERY,Estacion pirata,"""Caos? No, senor, lo que hay aqui es honestidad. Aqui, si un hombre te quiere muerto, lo veras en sus ojos antes de que se mueva. Es mejor eso que un ordenador en una oficina de fuera del mundo decidiendo que tu suministro de aire no merece el mantenimiento.

Lamentablemente, mi guia aparecio muerta en el siguiente turno. Le dieron un tiro por la espalda, ironicamente.""",,,,
urban00,GALLERY,Metroplex 00,"El muestreo estadistico sugiere que un porcentaje significativo de toda la actividad economica del Sector es ""fuera de los libros"", y una parte importante de ello se destina a ""piratas"" y a las llamadas poblaciones ""descivilizadas"", por no hablar de las poblaciones no documentadas dentro del propio Nucleo. El censo del Sector Perseano podria estar errando por un orden de magnitud. Imaginadlo!",desbloqueado,,,
urban01,GALLERY,Metroplex 01,"La poblacion de Chicomoztoc, la mayoria del Sector Perseano, vivia en vastas arcologias subterraneas excavadas en la corteza inactiva de su mundo. Este conjunto de ciudades-colmena interconectadas estaba gobernado tanto por poderosos demagogos que prometian reformas y empleo, como por redes de clientelismo tecnocratico-criminal que repartian el botin entre sus partidarios y la influencia a quien pudiera pagarla.",desbloqueado,,,
urban02,GALLERY,Kay-arco,"La subestructura ciclopea de la arcologia pasaba veloz por las ventanas del tubo anular principal hacia un segmento lejano del metropolis. Un pequeno ascensor de pasajeros, impregnado de olor a sudor y aceite de maquina, subia mientras un turno de trabajadores submarinos regresaba a casa. Por breves segundos, se vislumbraban los imponentes brazos de Kay-arco, relucientes con miles de ventanas, antes de volver a oscurecerse por una mancha de chapas con moho.",desbloqueado,,,
urban03,GALLERY,Ciudad colmena,"Las colmenas de Chicomoztoc se cerraban ocasionalmente por disturbios, protestas o insurrecciones. Pero mientras las grandes forjas siguieran produciendo naves, maquinaria y mercancias, la Hegemonia solo intervenia ligeramente en ese gran inframundo de la humanidad.",,,,
orbital,GALLERY,Estacion orbital,"Enormes estaciones orbitales albergaban astilleros, habitats, fabricas y depositos de armas y suministros.

Estas plataformas permitieron que lo que quedaba de la humanidad organizara entidades politicas interestelares y proyectara poder militar y comercial por todo el Sector Perseano.",,,,
mine,GALLERY,Mine,"""Es una historia tan vieja como el tiempo. Tenemos que sacar lo que es bueno de ahi abajo y llevarlo fuera, donde pueda ir a otro lado para hacer rico a alguien mas"".

""Un trabajo miserable, es cierto, pero hay formas de sobrellevarlo"".",,,,
mairaath,GALLERY,Ruinas de Mairaath,"Tormentas pesadillescas rodeaban el globo, agitando las cenizas de un mundo asesinado.

Incluso tras la ruina apocaliptica de Mairaath, la humanidad seguia amontonada en los cascos rotos de grandes ciudades derribadas, azotadas por un viento interminable.",,,,
eochu_bres,GALLERY,"Eochu Bres, Xanadu","Las resplandecientes arcologias de la corporacion Tri-Tachyon se alzaban sobre una caotica extension de barrios de chabolas. El personal de la compania nacia, vivia y moria protegido por drones de seguridad en la alta ciudad de Xanadu, mientras una clase desesperada de trabajadores empobrecidos habitaba la baja ciudad, donde se compraba o vendia cualquier cosa.",,,,
eochu_bres_landing,GALLERY,"Eochu Bres, Skyarco II","Monolitos relucientes brillaban, como lanzas de capital surgiendo a traves de la carne amenazante del mundo. Skyarco II se erguia de forma prismatica.

La lanzadera aterrizo en una plataforma de aterrizaje situada a cierta distancia de la fachada por una ligera estructura de soporte. Parecia imposiblemente delgada, pero tras el contacto se sintio solida como una montana.",,,,
survey,GALLERY,Prospeccion planetaria,"El confin del segundo Sector Perseano esta lleno de mundos perdidos, olvidados y nunca vistos por ninguna conciencia nacida de la carne.

Hay campos verdes de xenovida toxica, tumbas cubiertas de nieve de nitrogeno, calderos de magma y azufre, y planetas hechos de tormentas vivas; vastas fortunas por descubrir, mundos barbaros incapaces de realizar vuelos estelares y las armas de guerras antiguas preparadas para atacar a cualquier intruso.",desbloqueado,,,
